"country","scenario","sex","age","disease","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Female","50-54","Alzheimer's disease and other dementias","Mortality Rate","Rate","1.66567469788176e-05","1.65600691435899e-05","1.61545750372317e-05","1.62537174225138e-05","1.59289560753367e-05"
0,0,"Male","50-54","Asthma","Mortality Rate","Rate","9.04526852813994e-05","8.77312967068615e-05","8.53790226918936e-05","8.23581537151721e-05","7.89006764624872e-05"
0,0,"Female","50-54","Asthma","Mortality Rate","Rate","9.88081509141769e-05","9.49736741171727e-05","9.33627277970815e-05","9.08159600761152e-05","8.74695192039006e-05"
0,0,"Male","50-54","Atrial fibrillation and flutter","Mortality Rate","Rate","2.36075428046186e-06","2.31493273105338e-06","2.32519370766819e-06","2.32167686956937e-06","2.30771023940108e-06"
0,0,"Female","50-54","Atrial fibrillation and flutter","Mortality Rate","Rate","2.8107477832541e-06","2.75147247781961e-06","2.74344923032484e-06","2.72601692368936e-06","2.68373562551694e-06"
0,0,"Male","50-54","Breast cancer","Mortality Rate","Rate","1.62915387255871e-06","1.58325046140595e-06","1.5742848718155e-06","1.5493725544898e-06","1.53024624222284e-06"
0,0,"Female","50-54","Breast cancer","Mortality Rate","Rate","0.000569962594061781","0.000562348795800135","0.000562850752700626","0.000559452907247554","0.000553604761072458"
0,0,"Male","50-54","Cardiovascular diseases","Mortality Rate","Rate","0.00184078827341727","0.00183509026301863","0.00180398896738764","0.00176946111834713","0.00173262594327699"
0,0,"Female","50-54","Cardiovascular diseases","Mortality Rate","Rate","0.00140565513563382","0.00139682742366882","0.00137158344850381","0.00134724967925485","0.00130839746713815"
0,0,"Male","50-54","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","50-54","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","4.79683224481772e-05","4.7495061252872e-05","4.19192983149314e-05","3.56476335818107e-05","3.77835567203049e-05"
0,0,"Female","50-54","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","3.94600567451324e-05","3.8922848407859e-05","3.39871806175116e-05","2.88863798062364e-05","3.04943081092523e-05"
0,0,"Male","50-54","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","6.00004979819918e-05","5.85745285491316e-05","6.64057035233623e-05","7.28580620067182e-05","6.83318997047323e-05"
0,0,"Female","50-54","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","4.20471282744514e-05","4.10917419427434e-05","4.71599361247703e-05","5.25374888182465e-05","4.91121795308799e-05"
0,0,"Male","50-54","Chronic kidney disease due to hypertension","Mortality Rate","Rate","7.15645759454832e-05","6.87804557178966e-05","6.70630480727145e-05","6.43270928081234e-05","6.24856826143198e-05"
0,0,"Female","50-54","Chronic kidney disease due to hypertension","Mortality Rate","Rate","6.14247275780667e-05","5.91350539181885e-05","5.70544069779285e-05","5.4640525801114e-05","5.26184706541417e-05"
0,0,"Male","50-54","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","1.73485262124523e-05","1.78748710355678e-05","2.00656143655233e-05","2.18117883605956e-05","2.11519341511546e-05"
0,0,"Female","50-54","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","2.01108700740476e-05","2.06480505316965e-05","2.29432064861872e-05","2.48284238859351e-05","2.36347200031811e-05"
0,0,"Male","50-54","Chronic lymphoid leukemia","Mortality Rate","Rate","1.68947807678392e-06","1.66116306943374e-06","1.6674617490862e-06","1.6642960647642e-06","1.66606204899735e-06"
0,0,"Female","50-54","Chronic lymphoid leukemia","Mortality Rate","Rate","2.32280785220958e-06","2.21482888743701e-06","2.1635814275737e-06","2.13282761890329e-06","2.11027835092989e-06"
0,0,"Male","50-54","Chronic myeloid leukemia","Mortality Rate","Rate","3.98451199169336e-06","3.8709733566337e-06","3.84129678981695e-06","3.76940840672647e-06","3.72356604689288e-06"
0,0,"Female","50-54","Chronic myeloid leukemia","Mortality Rate","Rate","1.53939119346645e-05","1.50364864661775e-05","1.48319830186424e-05","1.45820981559271e-05","1.42040704114259e-05"
0,0,"Male","50-54","Colon and rectum cancer","Mortality Rate","Rate","7.97180110842739e-05","7.80622809306524e-05","7.78579988227741e-05","7.69494912393119e-05","7.63008199478055e-05"
0,0,"Female","50-54","Colon and rectum cancer","Mortality Rate","Rate","8.24452107738323e-05","8.10849702947586e-05","8.08222133537532e-05","7.97661256983672e-05","7.82641871931951e-05"
0,0,"Male","50-54","Diabetes mellitus type 2","Mortality Rate","Rate","0.000342356019772056","0.000331633711565081","0.000329076180188446","0.000321923208933002","0.000316525594949087"
0,0,"Female","50-54","Diabetes mellitus type 2","Mortality Rate","Rate","0.000213399110254418","0.000206941270669701","0.000203902994421362","0.000199132858049717","0.000193795979618804"
0,0,"Male","50-54","Esophageal cancer","Mortality Rate","Rate","2.32813855306147e-05","2.26768682417183e-05","2.25760857981109e-05","2.23925215582151e-05","2.20462495310095e-05"
0,0,"Female","50-54","Esophageal cancer","Mortality Rate","Rate","5.47557043532766e-06","5.32604249368096e-06","5.25851470273773e-06","5.15480238357539e-06","5.02653900977797e-06"
0,0,"Male","50-54","Gallbladder and biliary diseases","Mortality Rate","Rate","2.50488478766977e-05","2.39051404546087e-05","2.36802161792363e-05","2.3380183275954e-05","2.27826660349481e-05"
0,0,"Female","50-54","Gallbladder and biliary diseases","Mortality Rate","Rate","1.03150727416529e-05","9.79398697122112e-06","9.55688238744777e-06","9.58832463856054e-06","9.32770450850019e-06"
0,0,"Male","50-54","Gallbladder and biliary tract cancer","Mortality Rate","Rate","7.26088111801872e-06","7.03315784375156e-06","6.97407638810084e-06","6.85540809857938e-06","6.74388837056807e-06"
0,0,"Female","50-54","Gallbladder and biliary tract cancer","Mortality Rate","Rate","6.99483036274139e-06","6.80310222183958e-06","6.70972713000522e-06","6.57656315328065e-06","6.39496977297242e-06"
0,0,"Male","50-54","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","50-54","Hypertensive heart disease","Mortality Rate","Rate","0.000116675647637038","0.000113595538833874","0.000114376321312094","0.000112660369045664","0.000110395203137585"
0,0,"Female","50-54","Hypertensive heart disease","Mortality Rate","Rate","0.000181454464999451","0.000176014815113311","0.000173917145170785","0.000170831945579308","0.000165482644471047"
0,0,"Male","50-54","Intracerebral hemorrhage","Mortality Rate","Rate","0.000601388345979684","0.00058836526304339","0.000578593735982183","0.000565333252761498","0.000551277991811639"
0,0,"Female","50-54","Intracerebral hemorrhage","Mortality Rate","Rate","0.000494130393438284","0.000491837703639953","0.000482090001167879","0.000473468678540553","0.000458150865454619"
0,0,"Male","50-54","Ischemic heart disease","Mortality Rate","Rate","0.000838532519573637","0.000854657933664221","0.000835231238706854","0.000819239829105522","0.000803863898795851"
0,0,"Female","50-54","Ischemic heart disease","Mortality Rate","Rate","0.00050217564355883","0.000504168083036533","0.000494582370654711","0.000485746442192436","0.000473589166431903"
0,0,"Male","50-54","Ischemic stroke","Mortality Rate","Rate","7.49824369206035e-05","7.57608252978851e-05","7.42258889956133e-05","7.34885597683562e-05","7.21196444969971e-05"
0,0,"Female","50-54","Ischemic stroke","Mortality Rate","Rate","8.91716123455776e-05","9.02471855929053e-05","8.82230551657714e-05","8.69862880444789e-05","8.47229975030345e-05"
0,0,"Male","50-54","Kidney cancer","Mortality Rate","Rate","1.39436396548357e-05","1.37903391091417e-05","1.3900304293478e-05","1.39031738845802e-05","1.39118573871469e-05"
0,0,"Female","50-54","Kidney cancer","Mortality Rate","Rate","8.35364949091801e-06","8.21457473378228e-06","8.18905111461466e-06","8.11212630036562e-06","8.05249781216963e-06"
0,0,"Male","50-54","Liver cancer due to alcohol use","Mortality Rate","Rate","8.99272115454495e-06","8.85244005351347e-06","8.97898092530638e-06","8.96026930508339e-06","8.81058305593133e-06"
0,0,"Female","50-54","Liver cancer due to alcohol use","Mortality Rate","Rate","6.09501486149889e-06","5.95346812266891e-06","5.90619698029146e-06","5.81527684026007e-06","5.72045053545438e-06"
0,0,"Male","50-54","Liver cancer due to hepatitis B","Mortality Rate","Rate","2.30624354374182e-05","2.25105335100393e-05","2.24300949631447e-05","2.21050468862802e-05","2.18336209899718e-05"
0,0,"Female","50-54","Liver cancer due to hepatitis B","Mortality Rate","Rate","1.80825210320983e-05","1.75876905267496e-05","1.74684806547494e-05","1.7156322827259e-05","1.68583038807866e-05"
0,0,"Male","50-54","Liver cancer due to hepatitis C","Mortality Rate","Rate","2.41098784131478e-06","2.36632207542315e-06","2.36560660881464e-06","2.34041246624651e-06","2.31556778305536e-06"
0,0,"Female","50-54","Liver cancer due to hepatitis C","Mortality Rate","Rate","1.06954978865175e-05","1.03496079414276e-05","1.02583263566949e-05","1.01198558857877e-05","9.88404739525165e-06"
0,0,"Male","50-54","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","50-54","Multiple myeloma","Mortality Rate","Rate","1.01796840195122e-05","9.9885112023702e-06","1.00106644478206e-05","9.94580960190229e-06","9.88407723619381e-06"
0,0,"Female","50-54","Multiple myeloma","Mortality Rate","Rate","1.17150092190707e-05","1.14745671152416e-05","1.14290296138091e-05","1.1294330047806e-05","1.11338738628355e-05"
0,0,"Male","50-54","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","50-54","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","50-54","Other leukemia","Mortality Rate","Rate","2.08044538719175e-05","2.01481121501538e-05","1.9897103224711e-05","1.94920213712101e-05","1.91216786209221e-05"
0,0,"Female","50-54","Other leukemia","Mortality Rate","Rate","1.62690550677004e-05","1.58270651027103e-05","1.5642150232874e-05","1.52790785461696e-05","1.48899054897315e-05"
0,0,"Male","50-54","Ovarian cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Ovarian cancer","Mortality Rate","Rate","6.50760638606819e-05","6.49882493170534e-05","6.56725275628419e-05","6.58935469990495e-05","6.57817312560017e-05"
0,0,"Male","50-54","Pancreatic cancer","Mortality Rate","Rate","3.6524477808205e-05","3.63689209263323e-05","3.69144173572981e-05","3.7056112820262e-05","3.72560890269689e-05"
0,0,"Female","50-54","Pancreatic cancer","Mortality Rate","Rate","3.70791501571532e-05","3.71528175754149e-05","3.76550091727627e-05","3.78207420984438e-05","3.78556939185031e-05"
0,0,"Male","50-54","Stomach cancer","Mortality Rate","Rate","4.82461559018533e-05","4.61887155727738e-05","4.53102820896257e-05","4.40608959548095e-05","4.28749297139911e-05"
0,0,"Female","50-54","Stomach cancer","Mortality Rate","Rate","3.254209434533e-05","3.13344451795071e-05","3.08046620953371e-05","3.00225090844173e-05","2.90603653637519e-05"
0,0,"Male","50-54","Stroke","Mortality Rate","Rate","0.000701220868438857","0.00068836547724196","0.000677066671359603","0.000662815743795717","0.000646734036720551"
0,0,"Female","50-54","Stroke","Mortality Rate","Rate","0.000597655774528804","0.000596291729899352","0.000584423455057328","0.000574366484743491","0.000556400594388141"
0,0,"Male","50-54","Subarachnoid hemorrhage","Mortality Rate","Rate","2.48500855385678e-05","2.42393889006856e-05","2.42470463818089e-05","2.39939312658629e-05","2.33364004119147e-05"
0,0,"Female","50-54","Subarachnoid hemorrhage","Mortality Rate","Rate","1.43537687449431e-05","1.4206840666494e-05","1.4110398723677e-05","1.3911518158459e-05","1.3526731430487e-05"
0,0,"Male","50-54","Thyroid cancer","Mortality Rate","Rate","2.39406162538581e-06","2.32758538276781e-06","2.31706907647309e-06","2.28232466647641e-06","2.26039962236903e-06"
0,0,"Female","50-54","Thyroid cancer","Mortality Rate","Rate","2.32057664953446e-06","2.26068998171531e-06","2.23838983116122e-06","2.20360705586504e-06","2.15500160965387e-06"
0,0,"Male","50-54","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.000110950156538874","0.000109456483983169","0.000108345613234234","0.000106280863420418","0.000104518608830938"
0,0,"Female","50-54","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","4.98179315236137e-05","4.97232369767995e-05","4.9848166062886e-05","4.9584859990059e-05","4.92002784966467e-05"
0,0,"Male","50-54","Uterine cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","50-54","Uterine cancer","Mortality Rate","Rate","8.20783309524728e-06","8.00456895785604e-06","7.92066245849105e-06","7.79246007740129e-06","7.63106407938894e-06"
0,0,"Male","50-54","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.000133574262691825","0.000127801417198574","0.000125430963044879","0.000122397656701354","0.000119263602887688"
0,0,"Female","50-54","Chronic obstructive pulmonary disease","Mortality Rate","Rate","8.31732406539211e-05","7.87550556348175e-05","7.71413043237036e-05","7.53006277456194e-05","7.3310142455682e-05"
0,0,"Male","50-54","Lower respiratory infections","Mortality Rate","Rate","0.000457217465745645","0.000436139106626432","0.000428190461017337","0.000417458713337835","0.000406571350086822"
0,0,"Female","50-54","Lower respiratory infections","Mortality Rate","Rate","0.000359699208047129","0.000346189399683406","0.000341002625119037","0.000332144212049478","0.000320824092275263"
0,0,"Male","50-54","All causes","Mortality Rate","Rate","0.0110677880128739","0.0108295419790552","0.0106006448552839","0.0104256496478357","0.0102637811155418"
0,0,"Female","50-54","All causes","Mortality Rate","Rate","0.00838489168864085","0.0082499366037467","0.00812251526277018","0.00803149131369867","0.00795389440659016"
0,0,"All","55-59","0","Fraction total population","Fraction total population","0.0226748371663256","0.0227839855136472","0.022778969783987","0.0228163376503625","0.0228870453095086"
0,0,"All","55-59","0","Female Fraction","Female fraction of population in age group","0.51275","0.511994184637751","0.511331444759207","0.510907003444317","0.510595583314745"
0,0,"Male","55-59","Acute lymphoid leukemia","Mortality Rate","Rate","5.84421687444984e-06","5.71866388105619e-06","5.69989259432302e-06","5.60758497054452e-06","5.53588251324115e-06"
0,0,"Female","55-59","Acute lymphoid leukemia","Mortality Rate","Rate","1.32365848499762e-06","1.31495984578691e-06","1.30733700613367e-06","1.29747987592869e-06","1.27589597278638e-06"
0,0,"Male","55-59","Acute myeloid leukemia","Mortality Rate","Rate","9.74942595941694e-06","9.65465569045383e-06","9.70270135236262e-06","9.64420530908186e-06","9.51940484358912e-06"
0,0,"Female","55-59","Acute myeloid leukemia","Mortality Rate","Rate","3.57079755396639e-06","3.56027841631927e-06","3.55920499674199e-06","3.53680993078351e-06","3.480066043065e-06"
0,0,"Male","55-59","Alzheimer's disease and other dementias","Mortality Rate","Rate","3.42722034717096e-05","3.36702609107702e-05","3.34468619895314e-05","3.32019595204824e-05","3.25553558209668e-05"
0,0,"Female","55-59","Alzheimer's disease and other dementias","Mortality Rate","Rate","3.705539010986e-05","3.6915752042281e-05","3.61920216095885e-05","3.64283126838797e-05","3.58259317759762e-05"
0,0,"Male","55-59","Asthma","Mortality Rate","Rate","0.00014791546919048","0.00014314747735964","0.000139694732627069","0.000134422679089932","0.00012798648198887"
0,0,"Female","55-59","Asthma","Mortality Rate","Rate","0.000230780825481487","0.000222624614959623","0.000218784347520139","0.000212949120484495","0.000206010316293966"
0,0,"Male","55-59","Atrial fibrillation and flutter","Mortality Rate","Rate","6.85507573150128e-06","6.73210177783781e-06","6.75688071607119e-06","6.71260173121757e-06","6.62740609723844e-06"
0,0,"Female","55-59","Atrial fibrillation and flutter","Mortality Rate","Rate","8.24331920229746e-06","8.11273953565081e-06","8.11376808036768e-06","8.06529789414716e-06","7.95721395339506e-06"
0,0,"Male","55-59","Breast cancer","Mortality Rate","Rate","2.21615075355429e-06","2.15417364033064e-06","2.14216314325833e-06","2.09785792387798e-06","2.06177201911184e-06"
0,0,"Female","55-59","Breast cancer","Mortality Rate","Rate","0.000723521343280363","0.000717810208739612","0.000721857884271607","0.000720276505468152","0.000715501771162022"
0,0,"Male","55-59","Cardiovascular diseases","Mortality Rate","Rate","0.00297074446062618","0.00296113359179868","0.00291620862891227","0.00285316357234596","0.00278176610413222"
0,0,"Female","55-59","Cardiovascular diseases","Mortality Rate","Rate","0.00230367952262706","0.00229501297089478","0.00226230347408211","0.00222603639655426","0.0021715339338533"
0,0,"Male","55-59","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","55-59","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","8.10500595177876e-05","8.03029858222888e-05","7.15404093584422e-05","6.11144635024942e-05","6.40716593066571e-05"
0,0,"Female","55-59","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","6.90677023347341e-05","6.83834386200876e-05","6.09007304167173e-05","5.27820871773298e-05","5.55655219918506e-05"
0,0,"Male","55-59","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","7.80741566618094e-05","7.63498332221809e-05","8.70524125729633e-05","9.59932453233515e-05","8.96654674190095e-05"
0,0,"Female","55-59","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","5.40994008707504e-05","5.29204724577086e-05","6.07232039771923e-05","6.75403598892576e-05","6.35552107132063e-05"
0,0,"Male","55-59","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.000114639709732205","0.000110554591060391","0.000108298336919532","0.000104068635045956","0.000100608031146724"
0,0,"Female","55-59","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.000101847885134696","9.87241391912701e-05","9.68743846171881e-05","9.41846047788763e-05","9.0632190466623e-05"
0,0,"Male","55-59","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","2.36701020513202e-05","2.44073458826336e-05","2.7611391108572e-05","3.01004988768785e-05","2.89870866384344e-05"
0,0,"Female","55-59","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","2.81906195052364e-05","2.91640167153684e-05","3.25027505866832e-05","3.5322572328935e-05","3.41427160363678e-05"
0,0,"Male","55-59","Chronic lymphoid leukemia","Mortality Rate","Rate","3.88166964602269e-06","3.80184579769813e-06","3.7960659646135e-06","3.7533400516119e-06","3.72634170438315e-06"
0,0,"Female","55-59","Chronic lymphoid leukemia","Mortality Rate","Rate","1.23351583430393e-05","1.19062681938943e-05","1.17343228617672e-05","1.16201191625405e-05","1.15119974261011e-05"
0,0,"Male","55-59","Chronic myeloid leukemia","Mortality Rate","Rate","7.47810403722365e-06","7.24558152770373e-06","7.16491767648335e-06","7.00501612218437e-06","6.85393833402726e-06"
0,0,"Female","55-59","Chronic myeloid leukemia","Mortality Rate","Rate","8.2874890422626e-06","8.15513408205961e-06","8.07217966375718e-06","7.94112391606206e-06","7.73364028570371e-06"
0,0,"Male","55-59","Colon and rectum cancer","Mortality Rate","Rate","0.000122424000856956","0.000119986022133116","0.000119563222854981","0.000117804505221112","0.000116127596225417"
0,0,"Female","55-59","Colon and rectum cancer","Mortality Rate","Rate","0.000123897512846904","0.000122701273924444","0.000122891175341069","0.000121793394998532","0.000120184174985428"
0,0,"Male","55-59","Diabetes mellitus type 2","Mortality Rate","Rate","0.000510648167122909","0.000495261008543789","0.000491113457243555","0.000479360019816052","0.000468983884061275"
0,0,"Female","55-59","Diabetes mellitus type 2","Mortality Rate","Rate","0.000354089606496442","0.000345584635115073","0.000342437602793976","0.000335789842851061","0.00032886862831599"
0,0,"Male","55-59","Esophageal cancer","Mortality Rate","Rate","3.34517795968541e-05","3.25990054340369e-05","3.24689249110233e-05","3.20659906217493e-05","3.14314766891086e-05"
0,0,"Female","55-59","Esophageal cancer","Mortality Rate","Rate","7.90549881444416e-06","7.72021701249571e-06","7.64190007774245e-06","7.51546514862555e-06","7.35041339317432e-06"
0,0,"Male","55-59","Gallbladder and biliary diseases","Mortality Rate","Rate","1.35434593419092e-05","1.29834182198929e-05","1.28480643521613e-05","1.26603963921173e-05","1.22706506812498e-05"
0,0,"Female","55-59","Gallbladder and biliary diseases","Mortality Rate","Rate","8.71161178445798e-06","8.27938299059491e-06","8.13950598494982e-06","8.06831526824753e-06","7.86595146857931e-06"
0,0,"Male","55-59","Gallbladder and biliary tract cancer","Mortality Rate","Rate","1.23674327124357e-05","1.19878427795342e-05","1.18955385707093e-05","1.16622827700056e-05","1.14109684314665e-05"
0,0,"Female","55-59","Gallbladder and biliary tract cancer","Mortality Rate","Rate","1.55717087853137e-05","1.51990333649373e-05","1.50453233541887e-05","1.47997692219774e-05","1.44297133121669e-05"
0,0,"Male","55-59","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","55-59","Hypertensive heart disease","Mortality Rate","Rate","0.000116183993618952","0.000113267823193049","0.000114214832188489","0.000112104646218971","0.000109186523665505"
0,0,"Female","55-59","Hypertensive heart disease","Mortality Rate","Rate","0.00030888935411802","0.000301314213163602","0.00029893589168974","0.000294157213666919","0.00028626437742792"
0,0,"Male","55-59","Intracerebral hemorrhage","Mortality Rate","Rate","0.000884583556748961","0.000866281424126126","0.000853078383702513","0.000830454442412694","0.000805807721247258"
0,0,"Female","55-59","Intracerebral hemorrhage","Mortality Rate","Rate","0.000799882402422151","0.000798369887614039","0.000786193858788616","0.000773348467121588","0.000751627250627657"
0,0,"Male","55-59","Ischemic heart disease","Mortality Rate","Rate","0.00128865653937137","0.0013151335506513","0.00128814414643754","0.0012612810126178","0.00123277373411816"
0,0,"Female","55-59","Ischemic heart disease","Mortality Rate","Rate","0.000789671824041774","0.000795014022547069","0.000782000609101859","0.00076968703459794","0.000754448304242359"
0,0,"Male","55-59","Ischemic stroke","Mortality Rate","Rate","0.0001623053910511","0.000163844319028976","0.000160752688262101","0.000158207830362917","0.000154304890499974"
0,0,"Female","55-59","Ischemic stroke","Mortality Rate","Rate","0.000133072256435844","0.000134981664713905","0.000132739730508849","0.000131149332108027","0.000128355408277514"
0,0,"Male","55-59","Kidney cancer","Mortality Rate","Rate","2.04672778760693e-05","2.0250752947408e-05","2.0352979042165e-05","2.02450107525033e-05","2.01543008567046e-05"
0,0,"Female","55-59","Kidney cancer","Mortality Rate","Rate","1.09918804936772e-05","1.08287064943894e-05","1.08080979533929e-05","1.071868506522e-05","1.064497052783e-05"
0,0,"Male","55-59","Liver cancer due to alcohol use","Mortality Rate","Rate","1.9716564651607e-05","1.94196410822097e-05","1.97159412402389e-05","1.96417548948822e-05","1.91855083977728e-05"
0,0,"Female","55-59","Liver cancer due to alcohol use","Mortality Rate","Rate","8.75856975571483e-06","8.61145143132801e-06","8.55653857080048e-06","8.47089757109179e-06","8.32729400804788e-06"
0,0,"Male","55-59","Liver cancer due to hepatitis B","Mortality Rate","Rate","4.52952165895792e-05","4.42473662764117e-05","4.40318502906585e-05","4.32410044687904e-05","4.26342374884064e-05"
0,0,"Female","55-59","Liver cancer due to hepatitis B","Mortality Rate","Rate","2.266921495492e-05","2.21161950637148e-05","2.20330234285452e-05","2.17661994980657e-05","2.13787088742435e-05"
0,0,"Male","55-59","Liver cancer due to hepatitis C","Mortality Rate","Rate","6.07979882014477e-06","5.98404870272993e-06","5.98931662295672e-06","5.90123517468126e-06","5.82643481572528e-06"
0,0,"Female","55-59","Liver cancer due to hepatitis C","Mortality Rate","Rate","1.74034238780059e-05","1.69037637094661e-05","1.67242090540044e-05","1.64475640099328e-05","1.61220393969997e-05"
0,0,"Male","55-59","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","55-59","Multiple myeloma","Mortality Rate","Rate","1.73464125798722e-05","1.70043526791489e-05","1.70112390134469e-05","1.68501794575908e-05","1.66361972165467e-05"
0,0,"Female","55-59","Multiple myeloma","Mortality Rate","Rate","2.2168996474637e-05","2.17963922490654e-05","2.17465102849955e-05","2.15287418827115e-05","2.12452641307329e-05"
0,0,"Male","55-59","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","55-59","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","55-59","Other leukemia","Mortality Rate","Rate","2.54997772176256e-05","2.46519357910993e-05","2.42873770231794e-05","2.36776974291396e-05","2.31050640921058e-05"
0,0,"Female","55-59","Other leukemia","Mortality Rate","Rate","2.41139838851029e-05","2.35733949801041e-05","2.33377988854179e-05","2.27986155877113e-05","2.21785576139509e-05"
0,0,"Male","55-59","Ovarian cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Ovarian cancer","Mortality Rate","Rate","8.9545673471211e-05","8.99960112105442e-05","9.16660414263304e-05","9.24859930682947e-05","9.29033770776125e-05"
0,0,"Male","55-59","Pancreatic cancer","Mortality Rate","Rate","6.83742447893239e-05","6.80084638619867e-05","6.8983752604825e-05","6.90032596334355e-05","6.89666740372072e-05"
0,0,"Female","55-59","Pancreatic cancer","Mortality Rate","Rate","6.50331560006022e-05","6.56292888676603e-05","6.69721397991393e-05","6.76586975485403e-05","6.80700800085926e-05"
0,0,"Male","55-59","Stomach cancer","Mortality Rate","Rate","7.70952295604291e-05","7.384352970493e-05","7.25338168890889e-05","7.03465463207376e-05","6.81933231202677e-05"
0,0,"Female","55-59","Stomach cancer","Mortality Rate","Rate","4.66847114598921e-05","4.51744298366984e-05","4.45073780855676e-05","4.34869525083709e-05","4.23041214647882e-05"
0,0,"Male","55-59","Stroke","Mortality Rate","Rate","0.00108564170279403","0.00106789068429002","0.00105172603412039","0.00102592115314025","0.000996267674589378"
0,0,"Female","55-59","Stroke","Mortality Rate","Rate","0.000954031946627394","0.00095427037781803","0.000939707926079672","0.000924939204577496","0.000899868785343952"
0,0,"Male","55-59","Subarachnoid hemorrhage","Mortality Rate","Rate","3.87527549939689e-05","3.77649411349144e-05","3.7894962155772e-05","3.72588803646413e-05","3.61550628421464e-05"
0,0,"Female","55-59","Subarachnoid hemorrhage","Mortality Rate","Rate","2.10772877693986e-05","2.09188254900866e-05","2.07743367822087e-05","2.0441405347879e-05","1.98861264387808e-05"
0,0,"Male","55-59","Thyroid cancer","Mortality Rate","Rate","3.92950136744734e-06","3.82595519819579e-06","3.81296009550026e-06","3.7440640862555e-06","3.68571536581863e-06"
0,0,"Female","55-59","Thyroid cancer","Mortality Rate","Rate","3.9939426049355e-06","3.89995282777681e-06","3.87471833491853e-06","3.81818719720397e-06","3.74344763420977e-06"
0,0,"Male","55-59","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.000183662580566813","0.000181163438631491","0.000179353521847451","0.000175693180474504","0.00017220443581969"
0,0,"Female","55-59","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","8.23451825219363e-05","8.27700729960365e-05","8.36470183978864e-05","8.37231209596893e-05","8.35373874380648e-05"
0,0,"Male","55-59","Uterine cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","55-59","Uterine cancer","Mortality Rate","Rate","1.62868427979857e-05","1.59526538894979e-05","1.58391989296708e-05","1.5661205122811e-05","1.53908163807511e-05"
0,0,"Male","55-59","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.000209940647238177","0.00020035510492578","0.000196905348594693","0.000191376131192877","0.000185427756855565"
0,0,"Female","55-59","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.000138379292688589","0.000131891309810673","0.000129651365003181","0.000126756583522735","0.000124016836607148"
